,index,School,School_Total,graduation_rate,Grade,Grade_Total,male_pct,female_pct,asian_pct,black_pct,hispanic_pct,white_pct,multi_pct,native_pct,learning_english_pct,disability_pct,poverty_pct,homeless_pct,School_exp,Classroom_Salary,Other_Inst_Salary,Inst_Benefits,Prof_Dev,Admin_Salary,Admin_Benefits,Other_Salaries,Other_Benefits,Other_Exp,S_T_Ratio,lt_4,four_twenty,plus_21
879,906,HIGH SCHOOL-YOUTH & COMM DEVELOPMENT,460,0.8933782267115601,11,103,0.6990291262135923,0.30097087378640774,0.038834951456310676,0.7281553398058253,0.17475728155339806,0.038834951456310676,0.0,0.019417475728155338,0.0970873786407767,0.22330097087378642,0.7281553398058253,0.07766990291262135,25237.38,5366.0,2550.01,3966.34,53.51,1461.1,732.09,1296.24,649.48,1442.85,16,32,62,6
880,907,HIGH SCHOOL-YOUTH & COMM DEVELOPMENT,460,0.8933782267115601,12,91,0.7142857142857143,0.2857142857142857,0.01098901098901099,0.8351648351648352,0.12087912087912088,0.03296703296703297,0.0,0.0,0.054945054945054944,0.25274725274725274,0.6703296703296703,0.06593406593406594,25237.38,5366.0,2550.01,3966.34,53.51,1461.1,732.09,1296.24,649.48,1442.85,16,32,62,6
881,908,HILLCREST HIGH SCHOOL,2557,0.8599050799789066,9,739,0.4952638700947226,0.5047361299052774,0.28416779431664413,0.2530446549391069,0.39242219215155616,0.023004059539918808,0.005412719891745603,0.04194857916102842,0.2124492557510149,0.14073071718538566,0.8470906630581867,0.13396481732070364,19946.45,5625.5,1054.68,3347.12,0.0,583.81,292.52,630.23,315.78,377.05,18,20,68,11
882,909,HILLCREST HIGH SCHOOL,2557,0.8599050799789066,10,649,0.46070878274268107,0.539291217257319,0.26040061633281975,0.2696456086286595,0.38058551617873654,0.029275808936825885,0.01694915254237288,0.04314329738058552,0.20647149460708783,0.11864406779661017,0.7827426810477658,0.09090909090909091,19946.45,5625.5,1054.68,3347.12,0.0,583.81,292.52,630.23,315.78,377.05,18,20,68,11
883,910,HILLCREST HIGH SCHOOL,2557,0.8599050799789066,11,601,0.45757071547420963,0.5424292845257903,0.2795341098169717,0.24792013311148087,0.3643926788685524,0.03494176372712146,0.009983361064891847,0.0632279534109817,0.15307820299500832,0.12146422628951747,0.8169717138103162,0.0632279534109817,19946.45,5625.5,1054.68,3347.12,0.0,583.81,292.52,630.23,315.78,377.05,18,20,68,11
884,911,HILLCREST HIGH SCHOOL,2557,0.8599050799789066,12,568,0.4595070422535211,0.5404929577464789,0.3785211267605634,0.25,0.29577464788732394,0.02640845070422535,0.00528169014084507,0.04401408450704225,0.14084507042253522,0.07570422535211267,0.8186619718309859,0.058098591549295774,19946.45,5625.5,1054.68,3347.12,0.0,583.81,292.52,630.23,315.78,377.05,18,20,68,11
885,912,HILLSIDE ARTS & LETTERS ACADEMY,417,0.9215469613259668,9,91,0.46153846153846156,0.5384615384615384,0.24175824175824176,0.2967032967032967,0.4065934065934066,0.01098901098901099,0.0,0.04395604395604396,0.13186813186813187,0.2087912087912088,0.7692307692307693,0.0989010989010989,22149.06,6084.58,1019.5,3559.52,22.43,1061.34,531.79,815.22,408.47,926.46,14,29,69,3
886,913,HILLSIDE ARTS & LETTERS ACADEMY,417,0.9215469613259668,10,99,0.47474747474747475,0.5252525252525253,0.2222222222222222,0.37373737373737376,0.3333333333333333,0.030303030303030304,0.030303030303030304,0.010101010101010102,0.15151515151515152,0.26262626262626265,0.6767676767676768,0.13131313131313133,22149.06,6084.58,1019.5,3559.52,22.43,1061.34,531.79,815.22,408.47,926.46,14,29,69,3
887,914,HILLSIDE ARTS & LETTERS ACADEMY,417,0.9215469613259668,11,110,0.4909090909090909,0.509090909090909,0.19090909090909092,0.35454545454545455,0.4,0.00909090909090909,0.01818181818181818,0.02727272727272727,0.14545454545454545,0.16363636363636364,0.6363636363636364,0.05454545454545454,22149.06,6084.58,1019.5,3559.52,22.43,1061.34,531.79,815.22,408.47,926.46,14,29,69,3
888,915,HILLSIDE ARTS & LETTERS ACADEMY,417,0.9215469613259668,12,117,0.48717948717948717,0.5128205128205128,0.1111111111111111,0.47863247863247865,0.28205128205128205,0.042735042735042736,0.017094017094017096,0.06837606837606838,0.1452991452991453,0.1794871794871795,0.717948717948718,0.1111111111111111,22149.06,6084.58,1019.5,3559.52,22.43,1061.34,531.79,815.22,408.47,926.46,14,29,69,3
889,916,HOSTOS-LINCOLN ACADEMY OF SCIENCE,343,0.8699472759226714,9,98,0.5204081632653061,0.47959183673469385,0.02040816326530612,0.21428571428571427,0.7448979591836735,0.01020408163265306,0.0,0.01020408163265306,0.09183673469387756,0.3469387755102041,0.8979591836734694,0.12244897959183673,21871.31,6094.82,1386.61,3748.59,207.02,872.02,436.93,358.64,179.7,867.21,16,22,68,11
890,917,HOSTOS-LINCOLN ACADEMY OF SCIENCE,343,0.8699472759226714,10,87,0.5402298850574713,0.45977011494252873,0.011494252873563218,0.2413793103448276,0.7241379310344828,0.0,0.011494252873563218,0.011494252873563218,0.0,0.20689655172413793,0.8160919540229885,0.06896551724137931,21871.31,6094.82,1386.61,3748.59,207.02,872.02,436.93,358.64,179.7,867.21,16,22,68,11
891,918,HOSTOS-LINCOLN ACADEMY OF SCIENCE,343,0.8699472759226714,11,79,0.5189873417721519,0.4810126582278481,0.02531645569620253,0.31645569620253167,0.6582278481012658,0.0,0.0,0.0,0.0,0.13924050632911392,0.7848101265822784,0.06329113924050633,21871.31,6094.82,1386.61,3748.59,207.02,872.02,436.93,358.64,179.7,867.21,16,22,68,11
892,919,HOSTOS-LINCOLN ACADEMY OF SCIENCE,343,0.8699472759226714,12,79,0.43037974683544306,0.569620253164557,0.02531645569620253,0.34177215189873417,0.620253164556962,0.0,0.0,0.012658227848101266,0.0,0.11392405063291139,0.8354430379746836,0.0,21871.31,6094.82,1386.61,3748.59,207.02,872.02,436.93,358.64,179.7,867.21,16,22,68,11
893,920,HS AMER STUDIES AT LEHMAN COLL,408,1.0,9,124,0.4274193548387097,0.5725806451612904,0.23387096774193547,0.12903225806451613,0.1693548387096774,0.3951612903225806,0.06451612903225806,0.008064516129032258,0.0,0.0,0.4596774193548387,0.0,21738.39,6942.2,713.44,3835.88,0.0,919.15,460.55,685.65,343.55,118.21,14,7,68,25
894,921,HS AMER STUDIES AT LEHMAN COLL,408,1.0,10,96,0.46875,0.53125,0.2604166666666667,0.09375,0.1875,0.3541666666666667,0.10416666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,21738.39,6942.2,713.44,3835.88,0.0,919.15,460.55,685.65,343.55,118.21,14,7,68,25
895,922,HS AMER STUDIES AT LEHMAN COLL,408,1.0,11,89,0.3258426966292135,0.6741573033707865,0.23595505617977527,0.07865168539325842,0.2247191011235955,0.39325842696629215,0.056179775280898875,0.011235955056179775,0.0,0.0,0.34831460674157305,0.0,21738.39,6942.2,713.44,3835.88,0.0,919.15,460.55,685.65,343.55,118.21,14,7,68,25
896,923,HS AMER STUDIES AT LEHMAN COLL,408,1.0,12,99,0.40404040404040403,0.5959595959595959,0.2222222222222222,0.050505050505050504,0.1111111111111111,0.5454545454545454,0.06060606060606061,0.010101010101010102,0.0,0.0,0.2727272727272727,0.0,21738.39,6942.2,713.44,3835.88,0.0,919.15,460.55,685.65,343.55,118.21,14,7,68,25
897,924,"HS FOR CON, TRADES, ENGINEER AND ARC",1067,0.9855595667870036,9,241,0.6473029045643154,0.35269709543568467,0.4066390041493776,0.0954356846473029,0.31950207468879666,0.12863070539419086,0.03319502074688797,0.016597510373443983,0.0,0.16597510373443983,0.8547717842323651,0.0,21405.67,5972.16,1291.37,3639.42,48.93,541.56,271.35,414.81,207.84,1298.47,15,29,65,6
898,925,"HS FOR CON, TRADES, ENGINEER AND ARC",1067,0.9855595667870036,10,276,0.6920289855072463,0.3079710144927536,0.3115942028985507,0.09420289855072464,0.322463768115942,0.15942028985507245,0.07971014492753623,0.03260869565217391,0.0,0.15942028985507245,0.7572463768115942,0.0,21405.67,5972.16,1291.37,3639.42,48.93,541.56,271.35,414.81,207.84,1298.47,15,29,65,6
899,926,"HS FOR CON, TRADES, ENGINEER AND ARC",1067,0.9855595667870036,11,271,0.6494464944649446,0.3505535055350554,0.3284132841328413,0.08118081180811808,0.3948339483394834,0.0996309963099631,0.07380073800738007,0.02214022140221402,0.02952029520295203,0.1881918819188192,0.6863468634686347,0.0,21405.67,5972.16,1291.37,3639.42,48.93,541.56,271.35,414.81,207.84,1298.47,15,29,65,6
900,927,"HS FOR CON, TRADES, ENGINEER AND ARC",1067,0.9855595667870036,12,279,0.6129032258064516,0.3870967741935484,0.3333333333333333,0.06093189964157706,0.37992831541218636,0.11469534050179211,0.053763440860215055,0.05734767025089606,0.0,0.14336917562724014,0.7132616487455197,0.0,21405.67,5972.16,1291.37,3639.42,48.93,541.56,271.35,414.81,207.84,1298.47,15,29,65,6
901,928,HS FOR ENVIRONMENTAL STUDIES,1096,0.921421889616464,9,248,0.4959677419354839,0.5040322580645161,0.11693548387096774,0.13306451612903225,0.5604838709677419,0.13709677419354838,0.03225806451612903,0.020161290322580645,0.06451612903225806,0.20967741935483872,0.75,0.0846774193548387,19567.12,5380.6,686.98,3040.18,12.34,699.88,350.68,599.63,300.45,776.62,15,28,70,3
902,929,HS FOR ENVIRONMENTAL STUDIES,1096,0.921421889616464,10,312,0.4326923076923077,0.5673076923076923,0.1346153846153846,0.10897435897435898,0.592948717948718,0.11538461538461539,0.04807692307692308,0.0,0.05128205128205128,0.15705128205128205,0.7724358974358975,0.07051282051282051,19567.12,5380.6,686.98,3040.18,12.34,699.88,350.68,599.63,300.45,776.62,15,28,70,3
903,930,HS FOR ENVIRONMENTAL STUDIES,1096,0.921421889616464,11,258,0.5,0.5,0.12790697674418605,0.13178294573643412,0.5775193798449613,0.12403100775193798,0.027131782945736434,0.011627906976744186,0.050387596899224806,0.20155038759689922,0.7635658914728682,0.03488372093023256,19567.12,5380.6,686.98,3040.18,12.34,699.88,350.68,599.63,300.45,776.62,15,28,70,3
904,931,HS FOR ENVIRONMENTAL STUDIES,1096,0.921421889616464,12,278,0.43884892086330934,0.5611510791366906,0.09712230215827339,0.1366906474820144,0.6726618705035972,0.06474820143884892,0.02158273381294964,0.007194244604316547,0.10431654676258993,0.1906474820143885,0.7985611510791367,0.02877697841726619,19567.12,5380.6,686.98,3040.18,12.34,699.88,350.68,599.63,300.45,776.62,15,28,70,3
905,932,HS FOR INNOVATION -ADVERTISING/MEDIA,250,0.8996960486322189,9,87,0.7471264367816092,0.25287356321839083,0.04597701149425287,0.8275862068965517,0.05747126436781609,0.05747126436781609,0.0,0.011494252873563218,0.10344827586206896,0.3563218390804598,0.8275862068965517,0.0,30885.81,9391.75,2238.62,5827.43,0.0,2368.18,1186.58,626.65,313.98,1212.86,9,54,46,0
906,933,HS FOR INNOVATION -ADVERTISING/MEDIA,250,0.8996960486322189,10,69,0.7681159420289855,0.2318840579710145,0.014492753623188406,0.8405797101449275,0.11594202898550725,0.028985507246376812,0.0,0.0,0.0,0.3188405797101449,0.7971014492753623,0.13043478260869565,30885.81,9391.75,2238.62,5827.43,0.0,2368.18,1186.58,626.65,313.98,1212.86,9,54,46,0
907,934,HS FOR INNOVATION -ADVERTISING/MEDIA,250,0.8996960486322189,11,54,0.8333333333333334,0.16666666666666666,0.0,0.8888888888888888,0.05555555555555555,0.037037037037037035,0.0,0.018518518518518517,0.0,0.24074074074074073,0.6666666666666666,0.0,30885.81,9391.75,2238.62,5827.43,0.0,2368.18,1186.58,626.65,313.98,1212.86,9,54,46,0
908,935,HS FOR INNOVATION -ADVERTISING/MEDIA,250,0.8996960486322189,12,40,0.725,0.275,0.025,0.825,0.075,0.075,0.0,0.0,0.0,0.225,0.8,0.0,30885.81,9391.75,2238.62,5827.43,0.0,2368.18,1186.58,626.65,313.98,1212.86,9,54,46,0
909,936,HS FOR LANGUAGE-INNOVATION,322,0.905511811023622,9,63,0.6190476190476191,0.38095238095238093,0.07936507936507936,0.06349206349206349,0.6825396825396826,0.15873015873015872,0.015873015873015872,0.0,0.9365079365079365,0.0,0.9047619047619048,0.12698412698412698,26438.86,6899.37,2009.66,4463.89,73.41,1342.98,672.91,1136.97,569.68,1550.22,12,45,55,0
910,937,HS FOR LANGUAGE-INNOVATION,322,0.905511811023622,10,77,0.5324675324675324,0.4675324675324675,0.11688311688311688,0.07792207792207792,0.6103896103896104,0.18181818181818182,0.0,0.012987012987012988,0.8831168831168831,0.0,0.8961038961038961,0.15584415584415584,26438.86,6899.37,2009.66,4463.89,73.41,1342.98,672.91,1136.97,569.68,1550.22,12,45,55,0
911,938,HS FOR LANGUAGE-INNOVATION,322,0.905511811023622,11,107,0.5700934579439252,0.42990654205607476,0.102803738317757,0.1588785046728972,0.5420560747663551,0.14953271028037382,0.018691588785046728,0.028037383177570093,0.8411214953271028,0.0,0.8411214953271028,0.18691588785046728,26438.86,6899.37,2009.66,4463.89,73.41,1342.98,672.91,1136.97,569.68,1550.22,12,45,55,0
912,939,HS FOR LANGUAGE-INNOVATION,322,0.905511811023622,12,75,0.52,0.48,0.14666666666666667,0.09333333333333334,0.5466666666666666,0.18666666666666668,0.013333333333333334,0.013333333333333334,0.76,0.06666666666666667,0.9066666666666666,0.28,26438.86,6899.37,2009.66,4463.89,73.41,1342.98,672.91,1136.97,569.68,1550.22,12,45,55,0
913,940,HS FOR PUBLIC SERVICE-HEROES OF TOM,465,0.945382323733863,9,93,0.43010752688172044,0.5698924731182796,0.021505376344086023,0.7634408602150538,0.13978494623655913,0.03225806451612903,0.0,0.043010752688172046,0.0,0.17204301075268819,0.8602150537634409,0.11827956989247312,21546.33,5494.35,1633.32,3571.34,0.0,1000.66,501.39,378.35,189.57,1057.6,17,33,61,6
914,941,HS FOR PUBLIC SERVICE-HEROES OF TOM,465,0.945382323733863,10,127,0.3543307086614173,0.6456692913385826,0.047244094488188976,0.6850393700787402,0.2125984251968504,0.031496062992125984,0.007874015748031496,0.015748031496062992,0.0,0.16535433070866143,0.8267716535433071,0.047244094488188976,21546.33,5494.35,1633.32,3571.34,0.0,1000.66,501.39,378.35,189.57,1057.6,17,33,61,6
915,942,HS FOR PUBLIC SERVICE-HEROES OF TOM,465,0.945382323733863,11,120,0.325,0.675,0.03333333333333333,0.8166666666666667,0.075,0.016666666666666666,0.025,0.03333333333333333,0.0,0.20833333333333334,0.7916666666666666,0.125,21546.33,5494.35,1633.32,3571.34,0.0,1000.66,501.39,378.35,189.57,1057.6,17,33,61,6
916,943,HS FOR PUBLIC SERVICE-HEROES OF TOM,465,0.945382323733863,12,125,0.416,0.584,0.032,0.792,0.152,0.016,0.008,0.0,0.0,0.248,0.744,0.088,21546.33,5494.35,1633.32,3571.34,0.0,1000.66,501.39,378.35,189.57,1057.6,17,33,61,6
917,944,HS FOR TEACHING AND PROFESSIONS,381,0.7925257731958762,9,98,0.47959183673469385,0.5204081632653061,0.030612244897959183,0.17346938775510204,0.7755102040816326,0.02040816326530612,0.0,0.0,0.336734693877551,0.24489795918367346,0.8979591836734694,0.14285714285714285,30195.78,8247.18,2478.41,5374.09,15.06,1232.94,617.77,1331.9,667.35,2511.32,10,15,75,9
918,945,HS FOR TEACHING AND PROFESSIONS,381,0.7925257731958762,10,90,0.5222222222222223,0.4777777777777778,0.022222222222222223,0.12222222222222222,0.8444444444444444,0.011111111111111112,0.0,0.0,0.28888888888888886,0.26666666666666666,0.9111111111111111,0.2,30195.78,8247.18,2478.41,5374.09,15.06,1232.94,617.77,1331.9,667.35,2511.32,10,15,75,9
919,946,HS FOR TEACHING AND PROFESSIONS,381,0.7925257731958762,11,105,0.5714285714285714,0.42857142857142855,0.02857142857142857,0.10476190476190476,0.8476190476190476,0.0,0.0,0.01904761904761905,0.19047619047619047,0.19047619047619047,0.7904761904761904,0.08571428571428572,30195.78,8247.18,2478.41,5374.09,15.06,1232.94,617.77,1331.9,667.35,2511.32,10,15,75,9
920,947,HS FOR TEACHING AND PROFESSIONS,381,0.7925257731958762,12,88,0.48863636363636365,0.5113636363636364,0.022727272727272728,0.14772727272727273,0.8181818181818182,0.0,0.011363636363636364,0.0,0.3409090909090909,0.29545454545454547,0.9090909090909091,0.09090909090909091,30195.78,8247.18,2478.41,5374.09,15.06,1232.94,617.77,1331.9,667.35,2511.32,10,15,75,9
921,948,HS MATH SCI & ENGNRNG AT CCNY,524,0.9896907216494846,9,156,0.6089743589743589,0.391025641025641,0.34615384615384615,0.09615384615384616,0.14102564102564102,0.2692307692307692,0.14743589743589744,0.0,0.0,0.0641025641025641,0.3974358974358974,0.03205128205128205,21626.06,6720.62,785.34,3760.88,0.0,694.05,347.76,643.61,322.48,631.56,15,12,76,12
922,949,HS MATH SCI & ENGNRNG AT CCNY,524,0.9896907216494846,10,151,0.6622516556291391,0.33774834437086093,0.2781456953642384,0.1390728476821192,0.15894039735099338,0.32450331125827814,0.09271523178807947,0.006622516556291391,0.0,0.059602649006622516,0.46357615894039733,0.0,21626.06,6720.62,785.34,3760.88,0.0,694.05,347.76,643.61,322.48,631.56,15,12,76,12
923,950,HS MATH SCI & ENGNRNG AT CCNY,524,0.9896907216494846,11,122,0.6639344262295082,0.3360655737704918,0.319672131147541,0.06557377049180328,0.21311475409836064,0.22950819672131148,0.1557377049180328,0.01639344262295082,0.0,0.10655737704918032,0.30327868852459017,0.0,21626.06,6720.62,785.34,3760.88,0.0,694.05,347.76,643.61,322.48,631.56,15,12,76,12
924,951,HS MATH SCI & ENGNRNG AT CCNY,524,0.9896907216494846,12,95,0.5368421052631579,0.4631578947368421,0.22105263157894736,0.09473684210526316,0.17894736842105263,0.3157894736842105,0.14736842105263157,0.042105263157894736,0.0,0.06315789473684211,0.2631578947368421,0.0,21626.06,6720.62,785.34,3760.88,0.0,694.05,347.76,643.61,322.48,631.56,15,12,76,12
925,952,HS OF ECONOMICS & FINANCE,730,0.9299363057324841,9,198,0.5656565656565656,0.43434343434343436,0.18686868686868688,0.20202020202020202,0.5151515151515151,0.08080808080808081,0.015151515151515152,0.0,0.03535353535353535,0.20707070707070707,0.8535353535353535,0.1111111111111111,20071.76,5305.76,1200.34,3259.9,3.73,656.49,328.94,538.91,270.02,787.91,15,25,56,19
926,953,HS OF ECONOMICS & FINANCE,730,0.9299363057324841,10,185,0.5675675675675675,0.43243243243243246,0.24864864864864866,0.15675675675675677,0.4756756756756757,0.06486486486486487,0.03783783783783784,0.016216216216216217,0.04864864864864865,0.2,0.7891891891891892,0.05945945945945946,20071.76,5305.76,1200.34,3259.9,3.73,656.49,328.94,538.91,270.02,787.91,15,25,56,19
927,954,HS OF ECONOMICS & FINANCE,730,0.9299363057324841,11,178,0.5280898876404494,0.47191011235955055,0.2303370786516854,0.16853932584269662,0.48314606741573035,0.07865168539325842,0.016853932584269662,0.02247191011235955,0.0449438202247191,0.14606741573033707,0.7865168539325843,0.11235955056179775,20071.76,5305.76,1200.34,3259.9,3.73,656.49,328.94,538.91,270.02,787.91,15,25,56,19
928,955,HS OF ECONOMICS & FINANCE,730,0.9299363057324841,12,169,0.5029585798816568,0.4970414201183432,0.22485207100591717,0.20118343195266272,0.47337278106508873,0.10059171597633136,0.0,0.0,0.05325443786982249,0.14792899408284024,0.863905325443787,0.0650887573964497,20071.76,5305.76,1200.34,3259.9,3.73,656.49,328.94,538.91,270.02,787.91,15,25,56,19
929,956,HS-APPLIED COMMUNICATIONS,389,0.9341692789968652,9,136,0.625,0.375,0.15441176470588236,0.051470588235294115,0.6470588235294118,0.1323529411764706,0.0,0.014705882352941176,0.16176470588235295,0.27205882352941174,0.9191176470588235,0.058823529411764705,22406.4,6355.13,1418.54,3895.02,0.0,1219.0,610.78,528.24,264.68,395.25,13,58,42,0
930,957,HS-APPLIED COMMUNICATIONS,389,0.9341692789968652,10,93,0.5913978494623656,0.40860215053763443,0.12903225806451613,0.03225806451612903,0.7956989247311828,0.03225806451612903,0.010752688172043012,0.0,0.12903225806451613,0.24731182795698925,0.8387096774193549,0.053763440860215055,22406.4,6355.13,1418.54,3895.02,0.0,1219.0,610.78,528.24,264.68,395.25,13,58,42,0
931,958,HS-APPLIED COMMUNICATIONS,389,0.9341692789968652,11,85,0.5647058823529412,0.43529411764705883,0.1411764705882353,0.047058823529411764,0.7058823529411765,0.058823529411764705,0.047058823529411764,0.0,0.0,0.16470588235294117,0.8705882352941177,0.0,22406.4,6355.13,1418.54,3895.02,0.0,1219.0,610.78,528.24,264.68,395.25,13,58,42,0
932,959,HS-APPLIED COMMUNICATIONS,389,0.9341692789968652,12,75,0.5466666666666666,0.4533333333333333,0.22666666666666666,0.08,0.6133333333333333,0.06666666666666667,0.013333333333333334,0.0,0.09333333333333334,0.18666666666666668,0.92,0.0,22406.4,6355.13,1418.54,3895.02,0.0,1219.0,610.78,528.24,264.68,395.25,13,58,42,0
933,960,HS-DUAL LANGUAGE & ASIAN STUDIES,370,0.9696969696969697,9,85,0.5647058823529412,0.43529411764705883,0.9294117647058824,0.0,0.011764705882352941,0.023529411764705882,0.023529411764705882,0.011764705882352941,0.3411764705882353,0.058823529411764705,0.8,0.10588235294117647,19244.3,4717.41,875.32,2802.25,0.0,942.52,472.25,577.76,289.49,847.53,19,26,61,13
934,961,HS-DUAL LANGUAGE & ASIAN STUDIES,370,0.9696969696969697,10,101,0.45544554455445546,0.5445544554455446,0.8811881188118812,0.019801980198019802,0.0297029702970297,0.04950495049504951,0.019801980198019802,0.0,0.24752475247524752,0.10891089108910891,0.8613861386138614,0.12871287128712872,19244.3,4717.41,875.32,2802.25,0.0,942.52,472.25,577.76,289.49,847.53,19,26,61,13
935,962,HS-DUAL LANGUAGE & ASIAN STUDIES,370,0.9696969696969697,11,88,0.42045454545454547,0.5795454545454546,0.8863636363636364,0.022727272727272728,0.045454545454545456,0.03409090909090909,0.011363636363636364,0.0,0.3522727272727273,0.0,0.8522727272727273,0.14772727272727273,19244.3,4717.41,875.32,2802.25,0.0,942.52,472.25,577.76,289.49,847.53,19,26,61,13
